DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,NAVSTAT,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA,LOA,TYPENAME
2019-11-27 11:18:57,533000075,1.32884,104.25659,0.0,0.1,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:18:57,533170354,1.33552,104.10317,301.2,0.1,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:18:57,538005592,1.31684,104.33147,227.7,7.8,230,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:18:57,533060200,1.31443,104.13410,125.5,0.1,60,1,9572886,ORKIM EXPRESS,9MLR2,80,84,17,16,3,5.6,MY PENGERANG,11-25 16:00,101,Oil Products Tanker
2019-11-27 11:18:57,525888888,1.05449,104.21071,345.1,0.1,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:18:58,533000330,1.33635,104.09288,54.0,0.0,107,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:18:58,405000249,1.25848,104.23262,81.0,12.3,77,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:18:58,319118900,1.28362,104.32194,81.7,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:18:59,376344000,1.10767,104.19008,259.1,0.1,142,1,9290995,FANEROMENI,J8B4192,70,168,22,19,13,6.4,FOR ORDER,10-07 01:30,190,Bulk Carrier
2019-11-27 11:18:59,356426000,1.11913,104.87580,311.0,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:00,355902000,1.18343,105.03598,126.4,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:01,256728000,1.36096,104.64440,128.9,11.9,127,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:19:01,416462000,1.30833,104.05950,283.0,0.0,205,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:19:02,636017493,1.27543,104.15294,261.1,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:19:03,353603000,1.26728,104.06760,261.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:19:03,566886000,1.53940,104.55707,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:03,533001350,1.32452,104.22796,307.9,0.3,77,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:19:04,319118900,1.28367,104.32231,81.7,13.9,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:19:04,356565000,1.27237,104.08508,261.0,10.4,263,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:19:05,356426000,1.11941,104.87548,311.3,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:05,255805675,1.30564,104.30795,253.1,12.6,255,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:19:06,373607000,1.36625,104.40824,50.2,9.8,54,0,9767015,GLOBAL AMBITION,3ENZ7,70,153,27,19,11,6.8,KALIORANG,12-02 04:00,180,Bulk Carrier
2019-11-27 11:19:06,232011742,1.29250,104.08862,266.1,6.8,262,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:06,232011742,1.29250,104.08862,266.1,6.8,262,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:06,533000330,1.33637,104.09288,54.0,0.0,107,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:19:06,355902000,1.18318,105.03633,126.1,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:06,477712400,1.42860,104.49874,52.0,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:19:06,525100992,1.04026,104.21236,177.9,0.0,511,0,0,MT NOER POPPY,YCCR2,80,70,15,7,6,6.0,TG.UBAN,11-23 18:30,85,#N/A
2019-11-27 11:19:07,405000249,1.25855,104.23307,82.0,12.2,76,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:19:07,533170354,1.33552,104.10318,302.3,0.0,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:19:07,538005592,1.31659,104.33122,228.0,7.8,231,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:19:08,525200750,1.03748,104.13443,360.0,0.0,511,15,0,MT RIZKI BAROKAH,YCD12,80,60,6,5,6,0.0,,,66,#N/A
2019-11-27 11:19:09,566886000,1.53897,104.55683,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:10,319118900,1.28373,104.32269,81.4,13.8,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:19:11,563546000,1.30821,104.06820,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:19:11,525008016,1.09553,104.18576,290.5,0.0,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:19:11,525019521,1.09977,104.18057,216.0,0.0,115,1,9349124,SINAR AGRA,PNJK,82,88,29,3,17,6.8,CILACAP,11-23 17:25,117,Chemical/Oil Products Tanker
2019-11-27 11:19:11,256728000,1.36061,104.64484,128.5,12.0,127,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:19:11,356426000,1.11969,104.87516,311.2,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:11,376307000,1.35252,104.41683,46.2,12.4,48,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:19:12,355902000,1.18292,105.03666,126.9,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:12,563027990,1.29943,104.09279,319.2,0.2,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:19:13,353603000,1.26723,104.06722,261.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:19:13,533001350,1.32452,104.22796,290.9,0.0,77,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:19:13,356565000,1.27230,104.08470,261.0,10.4,263,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:19:13,477712400,1.42891,104.49913,52.0,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:19:13,351663000,1.37574,104.48137,68.9,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:19:14,525013031,0.96493,104.22150,134.3,4.9,136,0,9055498,TANTO SUBUR I,JZGM,70,95,18,16,3,6.5,BATAM,12-29 15:00,113,Container Ship
2019-11-27 11:19:15,566886000,1.53853,104.55658,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:15,533001080,1.31917,104.22543,289.8,0.1,511,1,9003873,RAMAI SUTERA,9MIE9.,80,47,0,0,0,5.5,,09-04 00:00,47,Chemical Tanker
2019-11-27 11:19:15,255805675,1.30547,104.30739,253.0,12.6,254,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:19:15,525888888,1.05449,104.21071,345.1,0.0,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:19:16,533000330,1.33635,104.09288,54.0,0.0,107,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:19:16,319118900,1.28378,104.32307,81.5,13.8,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:19:16,356426000,1.12000,104.87483,311.3,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:17,232011742,1.29248,104.08831,265.7,6.7,262,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:17,533000075,1.32884,104.25661,0.0,0.0,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:19:17,405000249,1.25863,104.23370,81.0,12.2,76,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:19:17,533170354,1.33552,104.10318,299.7,0.1,59,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:19:17,538005592,1.31634,104.33095,228.3,7.8,232,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:19:18,355902000,1.18263,105.03707,126.3,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:18,477712400,1.42918,104.49947,52.0,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:19:19,525200750,1.03748,104.13443,360.0,0.0,511,15,0,MT RIZKI BAROKAH,YCD12,80,60,6,5,6,0.0,,,66,#N/A
2019-11-27 11:19:20,636017493,1.27525,104.15183,261.0,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:19:21,533130542,1.32363,104.22439,0.0,0.2,511,0,0,ESCOLAR,9MWI8,80,37,11,5,3,0.0,,,48,#N/A
2019-11-27 11:19:21,525008016,1.09552,104.18575,241.8,0.2,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:19:21,256728000,1.36026,104.64527,128.2,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:19:21,416462000,1.30833,104.05950,278.0,0.0,204,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:19:21,416462000,1.30833,104.05950,278.0,0.0,204,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:19:22,353603000,1.26718,104.06690,261.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:19:22,566886000,1.53808,104.55633,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:22,319118900,1.28383,104.32346,82.1,13.8,80,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:19:22,356426000,1.12021,104.87458,311.5,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:22,376307000,1.35296,104.41729,46.7,12.4,48,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:19:22,563027990,1.29946,104.09279,316.6,0.3,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:19:23,533001350,1.32452,104.22796,301.3,0.3,78,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:19:23,355902000,1.18237,105.03741,125.9,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:24,351663000,1.37599,104.48201,68.8,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:19:25,477712400,1.42959,104.49999,52.0,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:19:25,255805675,1.30530,104.30685,253.0,12.6,254,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:19:25,525888888,1.05450,104.21071,345.1,0.1,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:19:25,466543000,1.47164,104.70156,275.0,15.4,275,0,9323027,MAJD,A7HR,70,178,69,10,22,8.2,MYTPP,11-27 17:00,247,Container Ship
2019-11-27 11:19:26,405000249,1.25873,104.23427,80.0,12.2,75,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:19:26,533170354,1.33552,104.10318,301.8,0.1,60,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:19:26,538005592,1.31612,104.33071,227.6,7.8,232,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:19:27,566886000,1.53765,104.55610,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:27,232011742,1.29245,104.08801,265.5,6.7,261,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:27,232011742,1.29245,104.08801,265.5,6.7,261,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:27,533000330,1.33635,104.09288,54.0,0.0,107,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:19:28,533000075,1.32883,104.25659,0.0,0.0,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:19:28,319118900,1.28388,104.32386,82.6,13.9,79,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:19:28,356426000,1.12054,104.87421,311.6,15.2,314,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:29,533001330,1.32788,104.22365,255.5,0.1,176,1,9062726,ACE SHANGHAI,9MLO4,84,58,13,4,8,4.5,EOPL,11-26 18:30,71,Oil Products Tanker
2019-11-27 11:19:29,355902000,1.18212,105.03775,127.1,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:30,525008016,1.09552,104.18575,252.2,0.1,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:19:30,477712400,1.42990,104.50039,51.9,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:19:31,563546000,1.30820,104.06817,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:19:31,256728000,1.35992,104.64571,128.2,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:19:31,538004220,1.29250,104.05838,315.0,0.1,241,1,9446908,CAPE ISTANBUL,V7VU9,70,248,41,15,30,18.1,SG SIN,11-27 11:30,289,Bulk Carrier
2019-11-27 11:19:31,466543000,1.47169,104.70113,275.2,15.4,275,0,9323027,MAJD,A7HR,70,178,69,10,22,8.2,MYTPP,11-27 17:00,247,Container Ship
2019-11-27 11:19:31,376307000,1.35332,104.41767,47.1,12.4,48,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:19:32,416462000,1.30833,104.05948,286.0,0.0,204,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:19:32,416462000,1.30833,104.05948,286.0,0.0,204,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:19:33,353603000,1.26713,104.06652,261.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:19:33,533001350,1.32453,104.22796,295.8,0.2,79,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:19:33,563027990,1.29947,104.09277,316.7,0.3,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:19:33,574383000,1.50675,104.54790,224.0,10.6,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:19:34,566886000,1.53722,104.55585,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:34,351663000,1.37619,104.48253,68.8,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:19:35,533170354,1.33553,104.10318,303.1,0.1,60,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:19:35,319118900,1.28392,104.32424,82.1,13.8,79,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:19:35,356426000,1.12082,104.87390,311.7,15.2,314,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:19:35,255805675,1.30512,104.30627,253.6,12.6,255,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:19:36,232011742,1.29243,104.08770,265.3,6.6,261,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:36,232011742,1.29243,104.08770,265.3,6.6,261,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:19:36,355902000,1.18186,105.03809,126.3,15.5,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:36,477712400,1.43016,104.50072,52.1,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:19:37,533005700,1.31965,104.22220,335.0,0.5,64,1,9078921,RAHMAT,9MWS5,80,63,12,7,4,3.2,JOHOR PORT LIMIT,11-04 10:00,75,Oil Products Tanker
2019-11-27 11:19:37,533000330,1.33635,104.09288,54.0,0.0,108,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:19:37,357493000,1.68780,104.62466,196.2,13.4,196,0,9168855,EVER URANUS,3FCA9,74,211,74,30,10,12.6,CN SHK >MY TPP,11-27 18:00,285,Container Ship
2019-11-27 11:19:37,538005592,1.31587,104.33041,227.8,7.8,233,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:19:37,466543000,1.47172,104.70071,275.5,15.4,275,0,9323027,MAJD,A7HR,70,178,69,10,22,8.2,MYTPP,11-27 17:00,247,Container Ship
2019-11-27 11:19:38,405000249,1.25882,104.23478,80.0,12.2,75,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:19:38,525200750,1.03748,104.13441,360.0,0.0,511,15,0,MT RIZKI BAROKAH,YCD12,80,60,6,5,6,0.0,,,66,#N/A
2019-11-27 11:19:38,563783000,1.29630,104.10717,191.4,5.7,189,0,9212515,PAC BANDA,9VBT,70,15,75,12,8,4.6,EBGA,11-27 22:00,90,Container Ship
2019-11-27 11:19:40,566886000,1.53672,104.55557,209.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:19:40,319118900,1.28396,104.32454,81.3,13.8,78,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:19:40,256728000,1.35960,104.64610,128.6,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:19:41,636017493,1.27505,104.15054,261.3,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:19:41,636017493,1.27505,104.15054,261.3,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:19:41,563546000,1.30820,104.06817,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:19:41,356565000,1.27210,104.08337,262.0,10.4,265,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:19:41,376307000,1.35371,104.41809,47.2,12.4,49,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:19:42,355902000,1.18161,105.03844,126.0,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:19:42,477712400,1.43047,104.50111,52.0,18.1,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:19:42,416462000,1.30835,104.05948,282.0,0.0,204,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:19:43,533001350,1.32454,104.22796,302.4,0.1,79,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:19:43,525013031,0.96445,104.22198,133.6,4.9,136,0,9055498,TANTO SUBUR I,JZGM,70,95,18,16,3,6.5,BATAM,12-29 15:00,113,Container Ship
2019-11-27 11:19:43,563027990,1.29947,104.09276,316.0,0.2,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:19:44,351663000,1.37644,104.48317,68.7,13.3,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
